source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences	neg_log10_p
GO:BP	GO:0080090	regulation of primary metabolic process	1.2595923100155518e-45	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]"	5176	976	391	25907	0.40061475409836067	0.07554095826893353	query_1	['GO:0019222', 'GO:0044238']	['Abra', 'Acadvl', 'Acin1', 'Acsl4', 'Adgrf5', 'Adnp', 'Ahdc1', 'Ahnak', 'Akirin2', 'Alkbh5', 'Ankrd17', 'Aph1a', 'Aplp1', 'Arid1a', 'Arid2', 'Arid4a', 'Armcx3', 'Atoh8', 'Atp13a2', 'Atxn7l3', 'Axin2', 'Bach1', 'Bahd1', 'Baz1b', 'Bbx', 'Bcl6', 'Bcl6b', 'Bcl9', 'Bcl9l', 'Bcor', 'Bcorl1', 'Bmp10', 'Bmp2', 'Bmp6', 'Brms1l', 'Btrc', 'C2cd3', 'Cadm1', 'Calr', 'Camta1', 'Cartpt', 'Cask', 'Casz1', 'Cav2', 'Cavin2', 'Cbfa2t3', 'Cbx5', 'Ccar2', 'Ccdc85b', 'Cd28', 'Cd44', 'Cdk12', 'Cdk4', 'Cebpa', 'Celf1', 'Celsr3', 'Chd4', 'Chd6', 'Cic', 'Cited1', 'Cited2', 'Cnksr3', 'Col1a1', 'Cpeb4', 'Creb5', 'Crebl2', 'Crebzf', 'Csf1', 'Csnk1a1', 'Ctbp2', 'Ctcf', 'Ctif', 'Cxxc5', 'Cyfip2', 'Dact1', 'Dbp', 'Dedd', 'Disp3', 'Dlgap1', 'Dll4', 'Dlx1', 'Dlx2', 'Dpf3', 'Dusp6', 'Dvl2', 'E2f3', 'E2f4', 'E4f1', 'Ebf2', 'Ebf3', 'Ednrb', 'Egr1', 'Eif5a', 'Elp4', 'Emsy', 'En2', 'Epha7', 'Epm2aip1', 'Epop', 'Erf', 'Etf1', 'Etv4', 'Etv5', 'Ezh1', 'Faf1', 'Fastk', 'Fbxl19', 'Fbxo2', 'Fbxw11', 'Fbxw7', 'Fiz1', 'Fli1', 'Fos', 'Fosl2', 'Foxc1', 'Foxd1', 'Foxn2', 'Foxn3', 'Foxo1', 'Foxo4', 'Foxo6', 'Fzd1', 'Fzd2', 'Fzd4', 'Fzd5', 'Fzd8', 'Gas1', 'Gatad2b', 'Gbx2', 'Gja1', 'Gprc5b', 'Grk2', 'Gsx1', 'H1f2', 'H1f3', 'H1f4', 'Hcfc1', 'Hdac3', 'Heg1', 'Hexim1', 'Hey1', 'Hic1', 'Hivep1', 'Hivep2', 'Hnrnpr', 'Hoxa10', 'Hoxa3', 'Hoxa5', 'Hoxb2', 'Hoxb4', 'Hoxb5', 'Hoxb7', 'Hoxb8', 'Hoxb9', 'Hoxc6', 'Hoxc8', 'Hoxd10', 'Huwe1', 'Id3', 'Irf2bp2', 'Irf2bpl', 'Irx3', 'Itga2', 'Itga5', 'Jade2', 'Junb', 'Jup', 'Kansl1', 'Kat2a', 'Kat5', 'Kat6b', 'Kat7', 'Kcnh2', 'Kdm3a', 'Kdm3b', 'Kdm4a', 'Kdm5c', 'Kdm6a', 'Kdm6b', 'Kdr', 'Kit', 'Klf4', 'Klhl15', 'Kmt2a', 'L3mbtl3', 'Ldb1', 'Lin37', 'Lmo2', 'Lrp1', 'Lrrn3', 'Mafb', 'Mafk', 'Maged2', 'Maml3', 'Mamld1', 'Mapk3', 'Maz', 'Mbnl2', 'Mdfic', 'Med27', 'Mef2c', 'Meis1', 'Mga', 'Mid2', 'Mir214', 'Mir26a-1', 'Mitf', 'Mllt3', 'Mlx', 'Mnt', 'Morc2a', 'Mov10', 'Mprip', 'Mrtfb', 'Msi2', 'Msl1', 'Msn', 'Mtf2', 'Mxi1', 'Mycbp2', 'Mycl', 'Mycn', 'Myoz1', 'Nabp2', 'Nanos2', 'Ndp', 'Ndufc2', 'Neo1', 'Nfe2l1', 'Nfia', 'Nfkbie', 'Nfyc', 'Nlk', 'Nono', 'Notch3', 'Nr1d1', 'Nr2f1', 'Nr4a3', 'Nr5a2', 'Nrarp', 'Nrde2', 'Nrf1', 'Ntrk2', 'Oga', 'Onecut2', 'Osbpl7', 'Osr2', 'Otud7b', 'P2ry1', 'Pa2g4', 'Paf1', 'Parg', 'Pbx3', 'Per1', 'Pfn1', 'Phb2', 'Phf12', 'Phf20', 'Phf23', 'Phf6', 'Phip', 'Pias1', 'Pik3r1', 'Pim2', 'Pitx3', 'Plaa', 'Plag1', 'Plpp3', 'Pml', 'Pnkd', 'Pou2f2', 'Ppargc1b', 'Ppp1r9b', 'Ppp2r5d', 'Prkaca', 'Prkag2', 'Prkce', 'Prkd1', 'Prmt6', 'Ptms', 'Ptprb', 'Ptprj', 'Ptprk', 'Pura', 'Qrich1', 'Rab1b', 'Rarb', 'Rarg', 'Rbm39', 'Rbmx', 'Rcor2', 'Rhoq', 'Ric1', 'Rorb', 'Rptor', 'Rsf1', 'Sap30', 'Sema7a', 'Senp1', 'Sh3bgrl', 'Shc1', 'Sin3a', 'Slc38a3', 'Slf2', 'Smad1', 'Smad6', 'Smarca2', 'Smo', 'Snx12', 'Socs5', 'Son', 'Sorl1', 'Sos1', 'Sox12', 'Sox15', 'Sox7', 'Sox9', 'Sp1', 'Sp3', 'Sp4', 'Sp9', 'Spry2', 'Ssbp2', 'Stat3', 'Tada3', 'Taf12', 'Taf15', 'Taf3', 'Taok1', 'Tbc1d7', 'Tbx2', 'Tcf15', 'Tead2', 'Tek', 'Tfap4', 'Thap11', 'Thra', 'Thrsp', 'Tle1', 'Tle3', 'Tmed10', 'Tmem102', 'Tnip1', 'Tnks2', 'Tnrc6b', 'Trabd2b', 'Trib1', 'Trim32', 'Trim8', 'Tsc22d2', 'Tshz2', 'Tspan5', 'Tspan9', 'Twist1', 'Ube2b', 'Ube2k', 'Ube2l3', 'Usp19', 'Usp5', 'Usp9x', 'Vezf1', 'Wnk1', 'Xpo1', 'Ylpm1', 'Zbtb1', 'Zbtb16', 'Zbtb38', 'Zbtb7b', 'Zfp148', 'Zfp281', 'Zfp335', 'Zfp423', 'Zfp449', 'Zfp46', 'Zfp462', 'Zfp503', 'Zfp516', 'Zfp518a', 'Zfp521', 'Zfp526', 'Zfp608', 'Zfp609', 'Zfp646', 'Zfp668', 'Zfp710', 'Zfp771', 'Zfx', 'Zkscan16', 'Zmiz1', 'Zmym2', 'Zscan2']	[['IDA', 'IGI', 'IBA'], ['IMP'], ['ISS'], ['TAS'], ['IMP', 'IBA'], ['IDA', 'ISO', 'IEA'], ['IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA', 'NAS', 'IEA'], ['ISO', 'NAS', 'IEA'], ['IGI', 'IBA', 'NAS', 'IEA'], ['IGI'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['ISS', 'ISO', 'IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['ISO', 'NAS', 'IEA'], ['IBA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IGI', 'IBA'], ['IGI', 'IBA', 'IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IBA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], ['IMP', 'IEA'], ['IBA', 'NAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA'], ['ISO'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IGI', 'ISO'], ['IBA', 'IEA'], ['ISO'], ['ISO'], ['IGI', 'ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IMP', 'IGI'], ['IEA'], ['ISS', 'ISO', 'IBA', 'IEA'], ['ISO'], ['IDA', 'ISO', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA'], ['IMP'], ['ISO', 'NAS', 'IEA'], ['ISS', 'IEA'], ['IMP', 'IGI', 'IBA'], ['IDA', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'ISS', 'TAS', 'IEA'], ['IMP'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'IMP', 'IGI', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS', 'ISO', 'IEA'], ['ISO', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP'], ['IEA'], ['ISO'], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['NAS'], ['IMP'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IGI', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IMP'], ['IEA'], ['IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISO', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA'], ['IDA', 'IMP'], ['IMP', 'ISS'], ['IMP', 'ISS', 'IEA'], ['IGI', 'ISS'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISO', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISO', 'IEA'], ['IMP'], ['ISO'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IMP', 'IGI', 'IBA'], ['IMP', 'IGI', 'IBA'], ['IMP', 'IGI', 'IBA'], ['ISS', 'ISO', 'IBA', 'NAS', 'IEA'], ['IMP', 'IGI', 'ISS', 'IEA'], ['ISS'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['ISO', 'IBA'], ['ISO'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IGI', 'ISO', 'IBA', 'IEA'], ['ISO', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISO', 'IEA'], ['IEA'], ['ISS', 'ISO', 'IBA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA'], ['ISS', 'NAS', 'IEA'], ['IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'NAS', 'IEA'], ['IDA', 'IGI', 'ISS', 'ISO', 'IBA', 'NAS', 'IEA'], ['ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['IEA'], ['IDA', 'ISO', 'IBA'], ['ISO', 'IEA'], ['IDA', 'IMP'], ['ISS'], ['ISO', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'NAS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'IGI', 'IBA', 'IEA'], ['IBA'], ['IGI', 'IEA'], ['IEA'], ['ISO'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['ISO', 'IBA', 'IEA'], ['IMP', 'IBA'], ['IMP', 'ISO', 'IEA'], ['IEA'], ['IMP', 'ISS', 'ISO', 'IBA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['ISO', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'IBA', 'IC', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IDA'], ['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'ISS'], ['ISS', 'IEA'], ['ISO'], ['IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISO', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP'], ['IMP', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISO'], ['IDA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'ISO', 'IBA', 'IEA'], ['RCA'], ['IDA', 'ISO', 'IBA', 'IEA'], ['IMP'], ['IDA', 'IBA', 'IEA'], ['IMP', 'ISO', 'IEA'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IGI', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IGI'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['ISO'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IBA'], ['IDA', 'IEA'], ['ISO', 'IEA'], ['ISO', 'IEA'], ['IMP', 'IEA'], ['ISO', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IGI', 'ISO'], ['IDA', 'IMP', 'IEA'], ['ISS', 'ISO', 'IBA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP'], ['IDA', 'ISO', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP'], ['ISO'], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], ['IEA'], ['IMP'], ['ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IBA'], ['IDA'], ['IDA', 'IMP', 'IGI'], ['IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IDA', 'IGI', 'IBA', 'IC', 'IEA'], ['ISS', 'IEA'], ['ISO', 'IBA'], ['IDA', 'ISO', 'IBA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'ISO', 'IBA', 'IEA'], ['IEA'], ['ISO', 'IBA', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IMP', 'ISO', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['ISO', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IGI', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'IEA'], ['IDA', 'ISO', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IBA'], ['ISS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'NAS', 'IEA'], ['IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'NAS', 'IEA'], ['ISS', 'ISO', 'NAS', 'IEA'], ['ISO', 'IEA'], ['IDA', 'ISS', 'ISO', 'IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IDA', 'IGI'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], ['IMP', 'ISO', 'IBA'], ['IDA', 'IGI', 'IEA'], ['ISO', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IBA', 'IC'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['ISS', 'IEA'], ['IMP'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IMP'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISO', 'IEA'], ['IDA', 'IBA'], ['ISS', 'IBA', 'IEA'], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'ISO', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IBA'], ['IMP', 'ISO', 'IBA'], ['IBA'], ['IBA', 'IEA'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['IBA'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IBA'], ['IDA', 'IBA'], ['IBA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IBA', 'IEA']]	44.899769999454996
