"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0004427","inorganic diphosphatase activity",0.0002803036,6.0013,19,3.165981,0.0008874358,1.758201e-05,0.000499895284161074,4,2.242105,4,1.784038,0.0003800475,1,0.09869037,0.648876561705426
"GO:0004843","thiol-dependent ubiquitin-specific protease activity",0.006744459,144.3989,197,1.364277,0.009201308,1.764197e-05,0.000499895284161074,84,47.0842,61,1.295551,0.005795724,0.7261905,0.00127731,0.0244866830045249
"GO:0015266","protein channel activity",0.0006122718,13.10874,31,2.364835,0.001447922,1.804304e-05,0.000507851432533333,12,6.726314,7,1.040689,0.0006650831,0.5833333,0.5566945,1
"GO:0048257","3'-flap endonuclease activity",2.452551e-05,0.5250912,6,11.42659,0.0002802429,1.859087e-05,0.000519805649933775,2,1.121052,2,1.784038,0.0001900238,1,0.3141765,1
"GO:0019903","protein phosphatase binding",0.01210306,259.1266,328,1.265791,0.01531994,1.932152e-05,0.000536680641052632,112,62.77893,88,1.401744,0.008361045,0.7857143,4.881562e-07,2.16946892252632e-05
"GO:0015367","oxoglutarate:malate antiporter activity",2.329393e-06,0.0498723,3,60.15364,0.0001401214,1.991334e-05,0.000549504061960784,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:0010428","methyl-CpNpG binding",2.359689e-06,0.05052093,3,59.38132,0.0001401214,2.069043e-05,0.00056724023025974,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:0004407","histone deacetylase activity",0.00356273,76.27805,115,1.507642,0.005371322,2.091423e-05,0.000569676639096774,44,24.66315,36,1.459667,0.003420428,0.8181818,0.0002934962,0.00680846679340659
"GO:0008330","protein tyrosine/threonine phosphatase activity",0.0003627102,7.765626,22,2.832998,0.001027557,2.153789e-05,0.000582903663974359,3,1.681579,3,1.784038,0.0002850356,1,0.1760894,0.836251965509519
"GO:0008478","pyridoxal kinase activity",3.776863e-05,0.8086265,7,8.656654,0.00032695,2.218128e-05,0.000592820639746835,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:0008080","N-acetyltransferase activity",0.00697273,149.2861,202,1.353106,0.009434844,2.218514e-05,0.000592820639746835,83,46.52367,62,1.332655,0.005890736,0.746988,0.0003317463,0.00765373157704918
"GO:0061733","peptide-lysine-N-acetyltransferase activity",0.005150514,110.2725,156,1.414677,0.007286315,2.247679e-05,0.000596836524402516,57,31.94999,46,1.43975,0.004370546,0.8070175,8.144743e-05,0.00226230953592105
"GO:0050780","dopamine receptor binding",0.000651124,13.94056,32,2.29546,0.001494629,2.352383e-05,0.000620735064125,14,7.847366,12,1.529175,0.001140143,0.8571429,0.0204906,0.23301467688172
"GO:0051747","cytosine C-5 DNA demethylase activity",1.527534e-05,0.3270451,5,15.28841,0.0002335357,2.375682e-05,0.000622989403975155,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:0008267","poly-glutamine tract binding",0.0001902405,4.07305,15,3.682744,0.0007006072,2.438432e-05,0.000635497524938272,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:1990226","histone methyltransferase binding",0.0001687909,3.613814,14,3.874024,0.0006539,2.617147e-05,0.000677889241349693,6,3.363157,4,1.189359,0.0003800475,0.6666667,0.4628908,1
"GO:0004518","nuclease activity",0.01337531,286.3653,357,1.246659,0.01667445,2.801241e-05,0.000720632197939394,212,118.8315,143,1.203384,0.0135867,0.6745283,0.0004264147,0.00957618544361702
"GO:0000774","adenyl-nucleotide exchange factor activity",0.000290402,6.217508,19,3.055887,0.0008874358,2.816303e-05,0.000720632197939394,9,5.044736,5,0.9911322,0.0004750594,0.5555556,0.6461089,1
"GO:0031014","troponin T binding",2.648965e-05,0.5671434,6,10.57933,0.0002802429,2.848118e-05,0.000724382782891566,4,2.242105,2,0.892019,0.0001900238,0.5,0.7724145,1
"GO:0042586","peptide deformylase activity",7.911016e-06,0.1693749,4,23.61626,0.0001868286,2.994984e-05,0.000755364302738095,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:0070506","high-density lipoprotein particle receptor activity",0.0001938202,4.149691,15,3.614727,0.0007006072,3.005713e-05,0.000755364302738095,2,1.121052,1,0.892019,9.501188e-05,0.5,0.8068759,1
"GO:0036435","K48-linked polyubiquitin binding",0.000217749,4.662007,16,3.431999,0.0007473143,3.06682e-05,0.00076616059408284,6,3.363157,5,1.486698,0.0004750594,0.8333333,0.1768766,0.836251965509519
"GO:0008526","phosphatidylinositol transporter activity",0.0007529119,16.11984,35,2.171237,0.00163475,3.090713e-05,0.000767587663882353,8,4.484209,6,1.338029,0.0005700713,0.75,0.2385404,1
"GO:0033558","protein deacetylase activity",0.00360282,77.13638,115,1.490866,0.005371322,3.280369e-05,0.000809925024444444,45,25.22368,36,1.42723,0.003420428,0.8,0.0006749559,0.0144808075090909
"GO:0000030","mannosyltransferase activity",0.001177616,25.21275,48,1.903799,0.002241943,3.420085e-05,0.000839511562209302,24,13.45263,18,1.338029,0.001710214,0.75,0.04527486,0.414643077917571
"GO:0001618","virus receptor activity",0.005715552,122.37,169,1.381058,0.007893508,3.607245e-05,0.000880334589017341,73,40.91841,42,1.026433,0.003990499,0.5753425,0.4472602,1
"GO:0008427","calcium-dependent protein kinase inhibitor activity",9.070504e-05,1.941995,10,5.149344,0.0004670715,3.643649e-05,0.000884108395287356,3,1.681579,3,1.784038,0.0002850356,1,0.1760894,0.836251965509519
