"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0002199","zona pellucida receptor complex",0.0001608527,4.789067,18,3.758561,0.0006045746,3.026491e-06,2.33472162857143e-05,9,5.654418,7,1.23797,0.0005933712,0.7777778,0.2886217,0.608059950545455
"GO:0030532","small nuclear ribonucleoprotein complex",0.003366194,100.2217,149,1.486704,0.005004534,3.07326e-06,2.36026368e-05,69,43.35054,55,1.268727,0.004662202,0.7971014,0.001929623,0.0140691499746835
"GO:0044194","cytolytic granule",0.0001954375,5.818761,20,3.437158,0.0006717496,3.313249e-06,2.53331604955752e-05,5,3.141343,5,1.591676,0.0004238366,1,0.09785657,0.33026592375
"GO:0005697","telomerase holoenzyme complex",0.0009811897,29.21296,57,1.951189,0.001914486,3.425882e-06,2.60343663157895e-05,22,13.82191,20,1.446978,0.001695346,0.9090909,0.003424318,0.0227585442461538
"GO:0098875","epididymosome",1.305522e-05,0.388693,6,15.43635,0.0002015249,3.43509e-06,2.60343663157895e-05,1,0.6282686,1,1.591676,8.476731e-05,1,0.6282686,0.828156568469155
"GO:0005839","proteasome core complex",0.0007287384,21.69673,46,2.120135,0.001545024,3.710224e-06,2.7996799441048e-05,24,15.07845,15,0.9947974,0.00127151,0.625,0.6029026,0.828156568469155
"GO:0099078","BORC complex",0.00013149,3.914852,16,4.087,0.0005373997,3.743533e-06,2.81253261913044e-05,8,5.026149,7,1.392716,0.0005933712,0.875,0.139125,0.433949458483754
"GO:0005956","protein kinase CK2 complex",5.03272e-05,1.498392,10,6.673822,0.0003358748,4.055214e-06,3.03351073246753e-05,2,1.256537,1,0.7958379,8.476731e-05,0.5,0.8618282,0.980407590256748
"GO:1990597","AIP1-IRE1 complex",0.0003482236,10.36766,28,2.700706,0.0009404494,4.346327e-06,3.23726424827586e-05,3,1.884806,3,1.591676,0.0002543019,1,0.2479677,0.564543064031621
"GO:0000243","commitment complex",0.000235846,7.021842,22,3.133081,0.0007389245,4.731723e-06,3.50919199313305e-05,8,5.026149,8,1.591676,0.0006781385,1,0.02425379,0.115456058181818
"GO:0030130","clathrin coat of trans-Golgi network vesicle",0.0006683597,19.89907,43,2.160905,0.001444262,4.766532e-06,3.51990055384615e-05,12,7.539224,9,1.193757,0.0007629058,0.75,0.2903064,0.608059950545455
"GO:0045171","intercellular bridge",0.002831725,84.30894,128,1.518226,0.004299197,5.575347e-06,4.09965941106383e-05,44,27.64382,35,1.266106,0.002966856,0.7954545,0.01349022,0.0726202497196262
"GO:0000214","tRNA-intron endonuclease complex",7.82823e-05,2.330699,12,5.14867,0.0004030497,6.325258e-06,4.63137534915254e-05,4,2.513075,3,1.193757,0.0002543019,0.75,0.5245439,0.828156568469155
