id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0071010	prespliceosome	0.00110745052548736	37	1.12955813040072	0.251033882681871	0.408739022005759	28440	16	17	1.31941211677861	0.0250658715394074	0.0588631034193521	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0061700	GATOR2 complex	0.000916541778127725	31	1.14351172845225	0.251418056624392	0.408809848169744	76566	11	11	1.40187537407728	0.0243075378021251	0.0577604858664359	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0045275	respiratory chain complex III	0.000293214245939753	11	1.26834912515722	0.255959151670257	0.415630557515978	9842	8	9	1.24611144362425	0.220722537210658	0.31531791030094	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005721	pericentric heterochromatin	0.00390807903530055	123	1.06407678607071	0.256970256999353	0.416708524863815	119345	36	49	1.02994925442412	0.440147943172461	0.563089053099097	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0000940	outer kinetochore	0.00227619989377151	73	1.08428551678869	0.259928980350042	0.420937620000069	107040	22	22	1.40187537407728	0.000589493360562315	0.00225284086839101	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:1990391	DNA repair complex	0.00140448041570546	46	1.10732049799536	0.26413018869979	0.427164725660038	44842	23	23	1.40187537407728	0.000420326850073282	0.00163763707820759	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0098800	inner mitochondrial membrane protein complex	0.00280331101878812	89	1.07337114948471	0.265847264313978	0.429363011005078	85979	43	43	1.40187537407728	4.83066600497608e-07	2.92767636665217e-06	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0032806	carboxy-terminal domain protein kinase complex	0.00121390103300735	40	1.11405826702204	0.268237254658091	0.432310785761638	44130	22	22	1.40187537407728	0.000589493360562315	0.00225284086839101	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0043034	costamere	0.00247904206672312	79	1.07739359737374	0.268491805624967	0.432310785761638	108260	16	20	1.12150029926182	0.279259244912374	0.389678984910779	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	0.000671654619743095	23	1.15774529619	0.269113464136619	0.432310785761638	66001	10	12	1.16822947839773	0.286011071628821	0.390015097675665	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
