id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0050661	NADP binding	0.00482595073656271	91	0.637513966180582	0.999998605937394	1	64361	42	57	1.03296080195168	0.410488579570446	0.626055807007589	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:1901338	catecholamine binding	0.00148444350779648	17	0.387183144038772	0.999998813212817	1	45190	10	13	1.07836567236714	0.462845279903947	0.669275573044838	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0008201	heparin binding	0.0185791564986202	443	0.806137137068236	0.99999904139199	1	100696	118	167	0.990546671503704	0.614222248582807	0.7886215918915	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015370	solute:sodium symporter activity	0.00672828434603897	136	0.683385511000229	0.999999133127644	1	41897	52	82	0.88899413965876	0.953862533258764	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	0.00362345471038417	62	0.578495583180294	0.99999916224288	1	54897	31	87	0.499518811452823	0.999999999998976	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0033612	receptor serine/threonine kinase binding	0.00526839021459086	100	0.641731357247927	0.999999326842953	1	79594	26	32	1.13902374143779	0.146889096556559	0.302885317099624	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005242	inward rectifier potassium channel activity	0.00377211941820916	65	0.582584758926329	0.999999328501845	1	138267	18	26	0.970529105130422	0.683594594890665	0.851175762670608	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0008233	peptidase activity	0.045441012711485	1174	0.87347663165662	0.999999409207963	1	80899	431	649	0.930983491875664	0.997622199126719	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0030414	peptidase inhibitor activity	0.0113643204726149	251	0.746726294790886	0.999999544297799	1	75568	85	209	0.570140702375926	1	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0043394	proteoglycan binding	0.00617843648344768	121	0.662121940800747	0.999999550057984	1	112040	38	50	1.06542528429873	0.288349733313807	0.470765756209873	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:1905030	voltage-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	0.000960001671842935	7	0.2465228875593	0.999999578259662	1	356991	4	5	1.12150029926182	0.555806839761968	0.740836266056353	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
